symbol,decision_session,decision_time_utc,action,target_weight,status,reason,strategy_id,experiment_id,raw_signal,metadata,rebalance_status
AAPL,2024-01-05,2024-01-05T21:00:00+00:00,BUY,1.0,success,"fixed ARMA(1,1) five-session cumulative forecast",arma11_fixed_v1,ARMA11_2024H1,target=1.0,"{'benchmark_identity': 'ARMA11_FIXED_V1', 'return_convention': 'daily_simple_pit_total_return', 'model_order': [1, 0, 1], 'trend': 'c', 'fit_method': 'statespace', 'maxiter': 200, 'forecast_steps': 5, 'statsmodels_version': '0.14.5', 'current_portfolio_state': {'timestamp': '2024-01-05T21:00:00+00:00', 'session': '2024-01-05', 'symbol': 'AAPL', 'cash': 100000.0, 'quantity': 0.0, 'close_price': 181.1799927, 'market_value': 0.0, 'equity': 100000.0, 'current_weight': 0.0, 'average_entry_price': 0.0, 'unrealized_pnl': 0.0, 'realized_pnl': 0.0, 'cumulative_cost': 0.0, 'current_drawdown': 0.0, 'peak_equity': 100000.0, 'cumulative_dividends': 0.0, 'cumulative_commission_cost': 0.0, 'cumulative_slippage_cost': 0.0, 'cumulative_transaction_cost': 0.0}, 'next_execution_session': '2024-01-08', 'model_failure': False, 'fit_status': 'success', 'fit_success': True, 'converged': True, 'fit_warnings': ['DeprecationWarning: Setting the shape on a NumPy array has been deprecated in NumPy 2.5.\nAs an alternative, you can create a new view using np.reshape (with copy=False if needed).'], 'price_start_session': '2023-01-04', 'input_start_session': '2023-01-05', 'input_end_session': '2024-01-05', 'input_observation_count': 252, 'input_price_observation_count': 253, 'return_series_sha256': '504a08317293e8dec24628f3370371a3b9d122e47217749230815e6c63fb1810', 'fitted_parameters': {'const': 0.001528772981233656, 'ar.L1': -0.32521189910750553, 'ma.L1': 0.41415062751827597, 'sigma2': 0.00016074385170846117}, 'forecast_daily_returns': [0.0016389424810836232, 0.0014929445489637243, 0.0015404248137342051, 0.0015249836666580698, 0.0015300053114230981], 'forecast_5d_cumulative': 0.0077512161158672654, 'signal': 'LONG', 'target_weight': 1.0, 'action_label': 'BUY', 'market_history_visibility': {'first_session': '2023-01-04', 'last_session': '2024-01-05', 'last_observation_time_utc': '2024-01-05T21:00:00+00:00', 'row_count': 253, 'sha256': '73b40cb0e01d776ab36f6ee1605ff2a854ba3b2750642d3ac54dcfb677551edc'}}",ordered
AAPL,2024-01-12,2024-01-12T21:00:00+00:00,HOLD,1.0,success,"fixed ARMA(1,1) five-session cumulative forecast",arma11_fixed_v1,ARMA11_2024H1,target=1.0,"{'benchmark_identity': 'ARMA11_FIXED_V1', 'return_convention': 'daily_simple_pit_total_return', 'model_order': [1, 0, 1], 'trend': 'c', 'fit_method': 'statespace', 'maxiter': 200, 'forecast_steps': 5, 'statsmodels_version': '0.14.5', 'current_portfolio_state': {'timestamp': '2024-01-12T21:00:00+00:00', 'session': '2024-01-12', 'symbol': 'AAPL', 'cash': 0.0, 'quantity': 548.6302212090893, 'close_price': 185.9199982, 'market_value': 102001.32973965949, 'equity': 102001.32973965949, 'current_weight': 1.0, 'average_entry_price': 182.18104129814998, 'unrealized_pnl': 2001.3297396594808, 'realized_pnl': 0.0, 'cumulative_cost': 99.92504996875907, 'current_drawdown': -0.0014501541249241079, 'peak_equity': 102149.46220363287, 'cumulative_dividends': 0.0, 'cumulative_commission_cost': 49.97501249375313, 'cumulative_slippage_cost': 49.95003747500594, 'cumulative_transaction_cost': 99.92504996875907}, 'next_execution_session': '2024-01-16', 'model_failure': False, 'fit_status': 'success', 'fit_success': True, 'converged': True, 'fit_warnings': ['DeprecationWarning: Setting the shape on a NumPy array has been deprecated in NumPy 2.5.\nAs an alternative, you can create a new view using np.reshape (with copy=False if needed).'], 'price_start_session': '2023-01-11', 'input_start_session': '2023-01-12', 'input_end_session': '2024-01-12', 'input_observation_count': 252, 'input_price_observation_count': 253, 'return_series_sha256': 'ac5b2245e5f36dbcf73fa0aa51ab927b7e644885325b1317f9dc1eb8a5c9ca45', 'fitted_parameters': {'const': 0.0014138733766476952, 'ar.L1': -0.5049624167963044, 'ma.L1': 0.5865639792497287, 'sigma2': 0.00015568758559657934}, 'forecast_daily_returns': [0.0020295969915040523, 0.001102956092011272, 0.0015708749201214479, 0.001334593497814439, 0.0014539067358666543], 'forecast_5d_cumulative': 0.007514176157934038, 'signal': 'LONG', 'target_weight': 1.0, 'action_label': 'HOLD', 'market_history_visibility': {'first_session': '2023-01-04', 'last_session': '2024-01-12', 'last_observation_time_utc': '2024-01-12T21:00:00+00:00', 'row_count': 258, 'sha256': 'ac61fa3f408ba364f94814f51b8e58e8b2a6765f49c7d5dd112afa104bb7bfd7'}}",noop
AAPL,2024-01-19,2024-01-19T21:00:00+00:00,HOLD,1.0,success,"fixed ARMA(1,1) five-session cumulative forecast",arma11_fixed_v1,ARMA11_2024H1,target=1.0,"{'benchmark_identity': 'ARMA11_FIXED_V1', 'return_convention': 'daily_simple_pit_total_return', 'model_order': [1, 0, 1], 'trend': 'c', 'fit_method': 'statespace', 'maxiter': 200, 'forecast_steps': 5, 'statsmodels_version': '0.14.5', 'current_portfolio_state': {'timestamp': '2024-01-19T21:00:00+00:00', 'session': '2024-01-19', 'symbol': 'AAPL', 'cash': 0.0, 'quantity': 548.6302212090893, 'close_price': 191.5599976, 'market_value': 105095.60385810061, 'equity': 105095.60385810061, 'current_weight': 1.0, 'average_entry_price': 182.18104129814998, 'unrealized_pnl': 5095.603858100609, 'realized_pnl': 0.0, 'cumulative_cost': 99.92504996875907, 'current_drawdown': 0.0, 'peak_equity': 105095.60385810061, 'cumulative_dividends': 0.0, 'cumulative_commission_cost': 49.97501249375313, 'cumulative_slippage_cost': 49.95003747500594, 'cumulative_transaction_cost': 99.92504996875907}, 'next_execution_session': '2024-01-22', 'model_failure': False, 'fit_status': 'success', 'fit_success': True, 'converged': True, 'fit_warnings': ['DeprecationWarning: Setting the shape on a NumPy array has been deprecated in NumPy 2.5.\nAs an alternative, you can create a new view using np.reshape (with copy=False if needed).'], 'price_start_session': '2023-01-18', 'input_start_session': '2023-01-19', 'input_end_session': '2024-01-19', 'input_observation_count': 252, 'input_price_observation_count': 253, 'return_series_sha256': '3e4d1e3c4a4bc46a1fd72f89a51ad39e11411466c7bb00da70f85171dab05439', 'fitted_parameters': {'const': 0.0014816949215780036, 'ar.L1': -0.5159321875697178, 'ma.L1': 0.5960967892638003, 'sigma2': 0.0001602686301921806}, 'forecast_daily_returns': [0.0012456662886837968, 0.0016034696904762015, 0.0014188673986695595, 0.0015141096629117438, 0.0014649711131721804], 'forecast_5d_cumulative': 0.007268087258241129, 'signal': 'LONG', 'target_weight': 1.0, 'action_label': 'HOLD', 'market_history_visibility': {'first_session': '2023-01-04', 'last_session': '2024-01-19', 'last_observation_time_utc': '2024-01-19T21:00:00+00:00', 'row_count': 262, 'sha256': '69738cb072abf816687cc610cdbc2addc18f7e9001cc5e2a36fe47a7c01f3923'}}",noop
AAPL,2024-01-26,2024-01-26T21:00:00+00:00,HOLD,1.0,success,"fixed ARMA(1,1) five-session cumulative forecast",arma11_fixed_v1,ARMA11_2024H1,target=1.0,"{'benchmark_identity': 'ARMA11_FIXED_V1', 'return_convention': 'daily_simple_pit_total_return', 'model_order': [1, 0, 1], 'trend': 'c', 'fit_method': 'statespace', 'maxiter': 200, 'forecast_steps': 5, 'statsmodels_version': '0.14.5', 'current_portfolio_state': {'timestamp': '2024-01-26T21:00:00+00:00', 'session': '2024-01-26', 'symbol': 'AAPL', 'cash': 0.0, 'quantity': 548.6302212090893, 'close_price': 192.4199982, 'market_value': 105567.42617751857, 'equity': 105567.42617751857, 'current_weight': 1.0, 'average_entry_price': 182.18104129814998, 'unrealized_pnl': 5567.426177518561, 'realized_pnl': 0.0, 'cumulative_cost': 99.92504996875907, 'current_drawdown': -0.01414076546381593, 'peak_equity': 107081.64257058945, 'cumulative_dividends': 0.0, 'cumulative_commission_cost': 49.97501249375313, 'cumulative_slippage_cost': 49.95003747500594, 'cumulative_transaction_cost': 99.92504996875907}, 'next_execution_session': '2024-01-29', 'model_failure': False, 'fit_status': 'success', 'fit_success': True, 'converged': True, 'fit_warnings': ['DeprecationWarning: Setting the shape on a NumPy array has been deprecated in NumPy 2.5.\nAs an alternative, you can create a new view using np.reshape (with copy=False if needed).'], 'price_start_session': '2023-01-25', 'input_start_session': '2023-01-26', 'input_end_session': '2024-01-26', 'input_observation_count': 252, 'input_price_observation_count': 253, 'return_series_sha256': '85dc0270ef4c47f33b5ef43472bbf9db3d4bc6607f341175b1f9b0d39a0d8fb4', 'fitted_parameters': {'const': 0.0013092417566558214, 'ar.L1': -0.3286591247197443, 'ma.L1': 0.41479407388504, 'sigma2': 0.000158020159575952}, 'forecast_daily_returns': [0.0004500435364556787, 0.0015916250916675624, 0.0012164338969354203, 0.0013397439065986412, 0.0012992169467535438], 'forecast_5d_cumulative': 0.005910616851537487, 'signal': 'LONG', 'target_weight': 1.0, 'action_label': 'HOLD', 'market_history_visibility': {'first_session': '2023-01-04', 'last_session': '2024-01-26', 'last_observation_time_utc': '2024-01-26T21:00:00+00:00', 'row_count': 267, 'sha256': '9d0ea586209695d18a3be0f9a9c09a91a7fc85b6eefd0e668f9200425ef2d94f'}}",noop
AAPL,2024-02-02,2024-02-02T21:00:00+00:00,HOLD,1.0,success,"fixed ARMA(1,1) five-session cumulative forecast",arma11_fixed_v1,ARMA11_2024H1,target=1.0,"{'benchmark_identity': 'ARMA11_FIXED_V1', 'return_convention': 'daily_simple_pit_total_return', 'model_order': [1, 0, 1], 'trend': 'c', 'fit_method': 'statespace', 'maxiter': 200, 'forecast_steps': 5, 'statsmodels_version': '0.14.5', 'current_portfolio_state': {'timestamp': '2024-02-02T21:00:00+00:00', 'session': '2024-02-02', 'symbol': 'AAPL', 'cash': 0.0, 'quantity': 548.6302212090893, 'close_price': 185.8500061, 'market_value': 101962.9299583536, 'equity': 101962.9299583536, 'current_weight': 1.0, 'average_entry_price': 182.18104129814998, 'unrealized_pnl': 1962.9299583535878, 'realized_pnl': 0.0, 'cumulative_cost': 99.92504996875907, 'current_drawdown': -0.04780196202968712, 'peak_equity': 107081.64257058945, 'cumulative_dividends': 0.0, 'cumulative_commission_cost': 49.97501249375313, 'cumulative_slippage_cost': 49.95003747500594, 'cumulative_transaction_cost': 99.92504996875907}, 'next_execution_session': '2024-02-05', 'model_failure': False, 'fit_status': 'success', 'fit_success': True, 'converged': True, 'fit_warnings': ['DeprecationWarning: Setting the shape on a NumPy array has been deprecated in NumPy 2.5.\nAs an alternative, you can create a new view using np.reshape (with copy=False if needed).'], 'price_start_session': '2023-02-01', 'input_start_session': '2023-02-02', 'input_end_session': '2024-02-02', 'input_observation_count': 252, 'input_price_observation_count': 253, 'return_series_sha256': 'd77e47b60d68ec142be094f0fd217676726a80bacab17a2427f290eb7ea9de72', 'fitted_parameters': {'const': 0.0010734029430943231, 'ar.L1': -0.3447958046182954, 'ma.L1': 0.42565359204227715, 'sigma2': 0.00015849826763299793}, 'forecast_daily_returns': [-4.6522908281600986e-05, 0.0014595486781323144, 0.0009402615136819758, 0.0011193095493765835, 0.001057574537843936], 'forecast_5d_cumulative': 0.004537744136614119, 'signal': 'LONG', 'target_weight': 1.0, 'action_label': 'HOLD', 'market_history_visibility': {'first_session': '2023-01-04', 'last_session': '2024-02-02', 'last_observation_time_utc': '2024-02-02T21:00:00+00:00', 'row_count': 272, 'sha256': '2f4bd6f7c00ab341d98f4dd187085c1984b27c4a623f1cd60f2c616484e74a38'}}",noop
AAPL,2024-02-09,2024-02-09T21:00:00+00:00,HOLD,1.0,success,"fixed ARMA(1,1) five-session cumulative forecast",arma11_fixed_v1,ARMA11_2024H1,target=1.0,"{'benchmark_identity': 'ARMA11_FIXED_V1', 'return_convention': 'daily_simple_pit_total_return', 'model_order': [1, 0, 1], 'trend': 'c', 'fit_method': 'statespace', 'maxiter': 200, 'forecast_steps': 5, 'statsmodels_version': '0.14.5', 'current_portfolio_state': {'timestamp': '2024-02-09T21:00:00+00:00', 'session': '2024-02-09', 'symbol': 'AAPL', 'cash': 131.67125309018144, 'quantity': 548.6302212090893, 'close_price': 188.8500061, 'market_value': 103608.82062198086, 'equity': 103740.49187507105, 'current_weight': 0.9987307631696142, 'average_entry_price': 182.18104129814998, 'unrealized_pnl': 3608.820621980856, 'realized_pnl': 0.0, 'cumulative_cost': 99.92504996875907, 'current_drawdown': -0.031201899927112864, 'peak_equity': 107081.64257058945, 'cumulative_dividends': 131.67125309018144, 'cumulative_commission_cost': 49.97501249375313, 'cumulative_slippage_cost': 49.95003747500594, 'cumulative_transaction_cost': 99.92504996875907}, 'next_execution_session': '2024-02-12', 'model_failure': False, 'fit_status': 'success', 'fit_success': True, 'converged': False, 'fit_warnings': ['DeprecationWarning: Setting the shape on a NumPy array has been deprecated in NumPy 2.5.\nAs an alternative, you can create a new view using np.reshape (with copy=False if needed).', 'ConvergenceWarning: Maximum Likelihood optimization failed to converge. Check mle_retvals'], 'price_start_session': '2023-02-08', 'input_start_session': '2023-02-09', 'input_end_session': '2024-02-09', 'input_observation_count': 252, 'input_price_observation_count': 253, 'return_series_sha256': '77b696c5c150e2c6310d006b78c0b366c8efa64624bedc18f6c76fb132cd78de', 'fitted_parameters': {'const': 0.0009637736988456147, 'ar.L1': -0.31742678057558327, 'ma.L1': 0.4154265614956868, 'sigma2': 0.00014761174288072077}, 'forecast_daily_returns': [0.0015255941229526879, 0.0007854368503596976, 0.001020382590518495, 0.0009458045206099404, 0.0009694775972425536], 'forecast_5d_cumulative': 0.005257560702894182, 'signal': 'LONG', 'target_weight': 1.0, 'action_label': 'HOLD', 'market_history_visibility': {'first_session': '2023-01-04', 'last_session': '2024-02-09', 'last_observation_time_utc': '2024-02-09T21:00:00+00:00', 'row_count': 277, 'sha256': 'b379bde7dd1389c386c63e5f691dbbb5b10d7a29313b1650731e4b6dc1c079bb'}}",noop
AAPL,2024-02-16,2024-02-16T21:00:00+00:00,HOLD,1.0,success,"fixed ARMA(1,1) five-session cumulative forecast",arma11_fixed_v1,ARMA11_2024H1,target=1.0,"{'benchmark_identity': 'ARMA11_FIXED_V1', 'return_convention': 'daily_simple_pit_total_return', 'model_order': [1, 0, 1], 'trend': 'c', 'fit_method': 'statespace', 'maxiter': 200, 'forecast_steps': 5, 'statsmodels_version': '0.14.5', 'current_portfolio_state': {'timestamp': '2024-02-16T21:00:00+00:00', 'session': '2024-02-16', 'symbol': 'AAPL', 'cash': 131.67125309018144, 'quantity': 548.6302212090893, 'close_price': 182.3099976, 'market_value': 100020.77431191654, 'equity': 100152.44556500672, 'current_weight': 0.9986852916836192, 'average_entry_price': 182.18104129814998, 'unrealized_pnl': 20.774311916531957, 'realized_pnl': 0.0, 'cumulative_cost': 99.92504996875907, 'current_drawdown': -0.06470947623926215, 'peak_equity': 107081.64257058945, 'cumulative_dividends': 131.67125309018144, 'cumulative_commission_cost': 49.97501249375313, 'cumulative_slippage_cost': 49.95003747500594, 'cumulative_transaction_cost': 99.92504996875907}, 'next_execution_session': '2024-02-20', 'model_failure': False, 'fit_status': 'success', 'fit_success': True, 'converged': True, 'fit_warnings': ['DeprecationWarning: Setting the shape on a NumPy array has been deprecated in NumPy 2.5.\nAs an alternative, you can create a new view using np.reshape (with copy=False if needed).'], 'price_start_session': '2023-02-15', 'input_start_session': '2023-02-16', 'input_end_session': '2024-02-16', 'input_observation_count': 252, 'input_price_observation_count': 253, 'return_series_sha256': '8a8276f3b2089481be0b8ff467cb17f5b8db5124a09ff14773b365d948b6feb5', 'fitted_parameters': {'const': 0.0007242920885511451, 'ar.L1': -0.3888633589260892, 'ma.L1': 0.494549625163744, 'sigma2': 0.00014617551710398134}, 'forecast_daily_returns': [-0.00019473136701252602, 0.0010816666364134957, 0.000585322221474699, 0.0007783323778520041, 0.0007032778001362755], 'forecast_5d_cumulative': 0.0029569060126055646, 'signal': 'LONG', 'target_weight': 1.0, 'action_label': 'HOLD', 'market_history_visibility': {'first_session': '2023-01-04', 'last_session': '2024-02-16', 'last_observation_time_utc': '2024-02-16T21:00:00+00:00', 'row_count': 282, 'sha256': 'a45bb8896410ab8df3fc861bdffa43425e4adf86f83e43c59104f8e1fa10d497'}}",noop
AAPL,2024-02-23,2024-02-23T21:00:00+00:00,HOLD,1.0,success,"fixed ARMA(1,1) five-session cumulative forecast",arma11_fixed_v1,ARMA11_2024H1,target=1.0,"{'benchmark_identity': 'ARMA11_FIXED_V1', 'return_convention': 'daily_simple_pit_total_return', 'model_order': [1, 0, 1], 'trend': 'c', 'fit_method': 'statespace', 'maxiter': 200, 'forecast_steps': 5, 'statsmodels_version': '0.14.5', 'current_portfolio_state': {'timestamp': '2024-02-23T21:00:00+00:00', 'session': '2024-02-23', 'symbol': 'AAPL', 'cash': 131.67125309018144, 'quantity': 548.6302212090893, 'close_price': 182.5200043, 'market_value': 100135.99033419295, 'equity': 100267.66158728313, 'current_weight': 0.9986868023946528, 'average_entry_price': 182.18104129814998, 'unrealized_pnl': 135.99033419292726, 'realized_pnl': 0.0, 'cumulative_cost': 99.92504996875907, 'current_drawdown': -0.0636335119608804, 'peak_equity': 107081.64257058945, 'cumulative_dividends': 131.67125309018144, 'cumulative_commission_cost': 49.97501249375313, 'cumulative_slippage_cost': 49.95003747500594, 'cumulative_transaction_cost': 99.92504996875907}, 'next_execution_session': '2024-02-26', 'model_failure': False, 'fit_status': 'success', 'fit_success': True, 'converged': True, 'fit_warnings': ['DeprecationWarning: Setting the shape on a NumPy array has been deprecated in NumPy 2.5.\nAs an alternative, you can create a new view using np.reshape (with copy=False if needed).'], 'price_start_session': '2023-02-22', 'input_start_session': '2023-02-23', 'input_end_session': '2024-02-23', 'input_observation_count': 252, 'input_price_observation_count': 253, 'return_series_sha256': 'cf4243c39d08c1a80f0f3deb31daae8e93de4f1bf0d11ee564f8f87c1118e28b', 'fitted_parameters': {'const': 0.0008988672475570603, 'ar.L1': -0.4114234267445377, 'ma.L1': 0.5250168098501233, 'sigma2': 0.00014352720255510887}, 'forecast_daily_returns': [-0.0008511909755839884, 0.0016188821987242073, 0.0006026362290405716, 0.0010207436283031386, 0.0008487244493512867], 'forecast_5d_cumulative': 0.0032423069471554378, 'signal': 'LONG', 'target_weight': 1.0, 'action_label': 'HOLD', 'market_history_visibility': {'first_session': '2023-01-04', 'last_session': '2024-02-23', 'last_observation_time_utc': '2024-02-23T21:00:00+00:00', 'row_count': 286, 'sha256': '715fce9dc6ead05c70b49f67276cf27baa5b6bf2e3e95e71bbb1110602bd97b7'}}",noop
AAPL,2024-03-01,2024-03-01T21:00:00+00:00,HOLD,1.0,success,"fixed ARMA(1,1) five-session cumulative forecast",arma11_fixed_v1,ARMA11_2024H1,target=1.0,"{'benchmark_identity': 'ARMA11_FIXED_V1', 'return_convention': 'daily_simple_pit_total_return', 'model_order': [1, 0, 1], 'trend': 'c', 'fit_method': 'statespace', 'maxiter': 200, 'forecast_steps': 5, 'statsmodels_version': '0.14.5', 'current_portfolio_state': {'timestamp': '2024-03-01T21:00:00+00:00', 'session': '2024-03-01', 'symbol': 'AAPL', 'cash': 131.67125309018144, 'quantity': 548.6302212090893, 'close_price': 179.6600037, 'market_value': 98566.90757235681, 'equity': 98698.578825447, 'current_weight': 0.9986659255416124, 'average_entry_price': 182.18104129814998, 'unrealized_pnl': -1433.0924276432045, 'realized_pnl': 0.0, 'cumulative_cost': 99.92504996875907, 'current_drawdown': -0.07828665627365816, 'peak_equity': 107081.64257058945, 'cumulative_dividends': 131.67125309018144, 'cumulative_commission_cost': 49.97501249375313, 'cumulative_slippage_cost': 49.95003747500594, 'cumulative_transaction_cost': 99.92504996875907}, 'next_execution_session': '2024-03-04', 'model_failure': False, 'fit_status': 'success', 'fit_success': True, 'converged': True, 'fit_warnings': ['DeprecationWarning: Setting the shape on a NumPy array has been deprecated in NumPy 2.5.\nAs an alternative, you can create a new view using np.reshape (with copy=False if needed).'], 'price_start_session': '2023-03-01', 'input_start_session': '2023-03-02', 'input_end_session': '2024-03-01', 'input_observation_count': 252, 'input_price_observation_count': 253, 'return_series_sha256': '67e05c5fb53f7a265f2a94ed1da3fad702ec5903103a4033235a8d218138facf', 'fitted_parameters': {'const': 0.0009263598329062897, 'ar.L1': -0.5109058117293438, 'ma.L1': 0.6215607571584235, 'sigma2': 0.00014168808032433613}, 'forecast_daily_returns': [-1.0627743381977643e-05, 0.0014050722311501574, 0.0006817828864966056, 0.0010513156162420135, 0.0008625191969908757], 'forecast_5d_cumulative': 0.0039958819635179665, 'signal': 'LONG', 'target_weight': 1.0, 'action_label': 'HOLD', 'market_history_visibility': {'first_session': '2023-01-04', 'last_session': '2024-03-01', 'last_observation_time_utc': '2024-03-01T21:00:00+00:00', 'row_count': 291, 'sha256': '5416ec99c64c894964fee48fccaa8d1052453acaba5762560e649d8de46c6751'}}",noop
AAPL,2024-03-08,2024-03-08T21:00:00+00:00,HOLD,1.0,success,"fixed ARMA(1,1) five-session cumulative forecast",arma11_fixed_v1,ARMA11_2024H1,target=1.0,"{'benchmark_identity': 'ARMA11_FIXED_V1', 'return_convention': 'daily_simple_pit_total_return', 'model_order': [1, 0, 1], 'trend': 'c', 'fit_method': 'statespace', 'maxiter': 200, 'forecast_steps': 5, 'statsmodels_version': '0.14.5', 'current_portfolio_state': {'timestamp': '2024-03-08T21:00:00+00:00', 'session': '2024-03-08', 'symbol': 'AAPL', 'cash': 131.67125309018144, 'quantity': 548.6302212090893, 'close_price': 170.7299957, 'market_value': 93667.63530791787, 'equity': 93799.30656100805, 'current_weight': 0.9985962449199499, 'average_entry_price': 182.18104129814998, 'unrealized_pnl': -6332.364692082149, 'realized_pnl': 0.0, 'cumulative_cost': 99.92504996875907, 'current_drawdown': -0.12403933756269692, 'peak_equity': 107081.64257058945, 'cumulative_dividends': 131.67125309018144, 'cumulative_commission_cost': 49.97501249375313, 'cumulative_slippage_cost': 49.95003747500594, 'cumulative_transaction_cost': 99.92504996875907}, 'next_execution_session': '2024-03-11', 'model_failure': False, 'fit_status': 'success', 'fit_success': True, 'converged': True, 'fit_warnings': ['DeprecationWarning: Setting the shape on a NumPy array has been deprecated in NumPy 2.5.\nAs an alternative, you can create a new view using np.reshape (with copy=False if needed).'], 'price_start_session': '2023-03-08', 'input_start_session': '2023-03-09', 'input_end_session': '2024-03-08', 'input_observation_count': 252, 'input_price_observation_count': 253, 'return_series_sha256': '4fccbf9b20bf2b75db0a40a920ae87d2e74547b70cbc561816cf65b665967be1', 'fitted_parameters': {'const': 0.0005285703389103353, 'ar.L1': 0.052351949531399405, 'ma.L1': 0.08410802532283901, 'sigma2': 0.0001409045070053764}, 'forecast_daily_returns': [0.0018635403061929468, 0.0005984586192634484, 0.0005322291266362177, 0.0005287618835807067, 0.0005285803666472516], 'forecast_5d_cumulative': 0.004057445315023944, 'signal': 'LONG', 'target_weight': 1.0, 'action_label': 'HOLD', 'market_history_visibility': {'first_session': '2023-01-04', 'last_session': '2024-03-08', 'last_observation_time_utc': '2024-03-08T21:00:00+00:00', 'row_count': 296, 'sha256': '82e83cc97404b16d11f4c025bdfac90652376edb4b46df6746c20e28974c98ef'}}",noop
