experiment_id,run_id,case_id,symbol,decision_session,usage_source,origin_run_id,agent_node,provider,model,thinking_mode,prompt_tokens,prompt_cache_hit_tokens,prompt_cache_miss_tokens,completion_tokens,reasoning_tokens,total_tokens,latency_seconds
A2_no_global_pretraining_2024H1,20260818T204749061036Z_ae0f36b1,AAPL:2024-01-05,AAPL,2024-01-05,cache_origin,20260818T130800804933Z_ae0f36b1,Market Analyst,deepseek,deepseek-v4-flash,disabled,2397,2304,93,173,,2570,1.9992092759999878
A2_no_global_pretraining_2024H1,20260818T204749061036Z_ae0f36b1,AAPL:2024-01-05,AAPL,2024-01-05,cache_origin,20260818T130800804933Z_ae0f36b1,Market Analyst,deepseek,deepseek-v4-flash,disabled,5743,2560,3183,638,,6381,3.871019099000023
A2_no_global_pretraining_2024H1,20260818T204749061036Z_ae0f36b1,AAPL:2024-01-05,AAPL,2024-01-05,cache_origin,20260818T130800804933Z_ae0f36b1,Market Analyst,deepseek,deepseek-v4-flash,disabled,11272,6272,5000,331,,11603,2.403401884999994
A2_no_global_pretraining_2024H1,20260818T204749061036Z_ae0f36b1,AAPL:2024-01-05,AAPL,2024-01-05,cache_origin,20260818T130800804933Z_ae0f36b1,Market Analyst,deepseek,deepseek-v4-flash,disabled,14066,11520,2546,3305,,17371,26.269893104999937
A2_no_global_pretraining_2024H1,20260818T204749061036Z_ae0f36b1,AAPL:2024-01-05,AAPL,2024-01-05,cache_origin,20260818T130800804933Z_ae0f36b1,Sentiment Analyst,deepseek,deepseek-v4-flash,disabled,2056,2048,8,1058,,3114,8.996760413999937
A2_no_global_pretraining_2024H1,20260818T204749061036Z_ae0f36b1,AAPL:2024-01-05,AAPL,2024-01-05,cache_origin,20260818T130800804933Z_ae0f36b1,News Analyst,deepseek,deepseek-v4-flash,disabled,2015,1920,95,498,,2513,2.88289393499997
A2_no_global_pretraining_2024H1,20260818T204749061036Z_ae0f36b1,AAPL:2024-01-05,AAPL,2024-01-05,cache_origin,20260818T130800804933Z_ae0f36b1,News Analyst,deepseek,deepseek-v4-flash,disabled,2960,2944,16,284,,3244,1.9590876959999832
A2_no_global_pretraining_2024H1,20260818T204749061036Z_ae0f36b1,AAPL:2024-01-05,AAPL,2024-01-05,cache_origin,20260818T130800804933Z_ae0f36b1,News Analyst,deepseek,deepseek-v4-flash,disabled,3486,3456,30,1035,,4521,8.05237049599998
A2_no_global_pretraining_2024H1,20260818T204749061036Z_ae0f36b1,AAPL:2024-01-05,AAPL,2024-01-05,cache_origin,20260818T130800804933Z_ae0f36b1,Fundamentals Analyst,deepseek,deepseek-v4-flash,disabled,2410,2304,106,312,,2722,2.0354743149999877
A2_no_global_pretraining_2024H1,20260818T204749061036Z_ae0f36b1,AAPL:2024-01-05,AAPL,2024-01-05,cache_origin,20260818T130800804933Z_ae0f36b1,Fundamentals Analyst,deepseek,deepseek-v4-flash,disabled,2929,2816,113,274,,3203,2.228885382000044
A2_no_global_pretraining_2024H1,20260818T204749061036Z_ae0f36b1,AAPL:2024-01-05,AAPL,2024-01-05,cache_origin,20260818T130800804933Z_ae0f36b1,Fundamentals Analyst,deepseek,deepseek-v4-flash,disabled,3359,3328,31,1960,,5319,16.205661581999948
A2_no_global_pretraining_2024H1,20260818T204749061036Z_ae0f36b1,AAPL:2024-01-05,AAPL,2024-01-05,cache_origin,20260818T130800804933Z_ae0f36b1,Bull Researcher,deepseek,deepseek-v4-flash,disabled,7539,256,7283,1594,,9133,16.020743013000015
A2_no_global_pretraining_2024H1,20260818T204749061036Z_ae0f36b1,AAPL:2024-01-05,AAPL,2024-01-05,cache_origin,20260818T130800804933Z_ae0f36b1,Bear Researcher,deepseek,deepseek-v4-flash,disabled,10746,256,10490,2239,,12985,23.194066825999926
A2_no_global_pretraining_2024H1,20260818T204749061036Z_ae0f36b1,AAPL:2024-01-05,AAPL,2024-01-05,cache_origin,20260818T130800804933Z_ae0f36b1,Bull Researcher,deepseek,deepseek-v4-flash,disabled,13619,7424,6195,2380,,15999,22.788963201
A2_no_global_pretraining_2024H1,20260818T204749061036Z_ae0f36b1,AAPL:2024-01-05,AAPL,2024-01-05,cache_origin,20260818T130800804933Z_ae0f36b1,Bear Researcher,deepseek,deepseek-v4-flash,disabled,16159,3328,12831,2342,,18501,20.810233902999926
A2_no_global_pretraining_2024H1,20260818T204749061036Z_ae0f36b1,AAPL:2024-01-05,AAPL,2024-01-05,cache_origin,20260818T130800804933Z_ae0f36b1,Bull Researcher,deepseek,deepseek-v4-flash,disabled,18451,7424,11027,2525,,20976,22.85295938099989
A2_no_global_pretraining_2024H1,20260818T204749061036Z_ae0f36b1,AAPL:2024-01-05,AAPL,2024-01-05,cache_origin,20260818T130800804933Z_ae0f36b1,Bear Researcher,deepseek,deepseek-v4-flash,disabled,21178,9088,12090,3294,,24472,22.301116857000125
A2_no_global_pretraining_2024H1,20260818T204749061036Z_ae0f36b1,AAPL:2024-01-05,AAPL,2024-01-05,cache_origin,20260818T130800804933Z_ae0f36b1,Research Manager,deepseek,deepseek-v4-flash,disabled,15148,640,14508,1001,,16149,9.959864574000221
A2_no_global_pretraining_2024H1,20260818T204749061036Z_ae0f36b1,AAPL:2024-01-05,AAPL,2024-01-05,cache_origin,20260818T130800804933Z_ae0f36b1,Trader,deepseek,deepseek-v4-flash,disabled,1744,640,1104,741,,2485,6.2760967429999255
A2_no_global_pretraining_2024H1,20260818T204749061036Z_ae0f36b1,AAPL:2024-01-05,AAPL,2024-01-05,cache_origin,20260818T130800804933Z_ae0f36b1,Aggressive Analyst,deepseek,deepseek-v4-flash,disabled,7970,256,7714,1047,,9017,12.825080464999928
A2_no_global_pretraining_2024H1,20260818T204749061036Z_ae0f36b1,AAPL:2024-01-05,AAPL,2024-01-05,cache_origin,20260818T130800804933Z_ae0f36b1,Conservative Analyst,deepseek,deepseek-v4-flash,disabled,10049,0,10049,1166,,11215,14.110522984
A2_no_global_pretraining_2024H1,20260818T204749061036Z_ae0f36b1,AAPL:2024-01-05,AAPL,2024-01-05,cache_origin,20260818T130800804933Z_ae0f36b1,Neutral Analyst,deepseek,deepseek-v4-flash,disabled,12364,0,12364,1590,,13954,17.626263264000045
A2_no_global_pretraining_2024H1,20260818T204749061036Z_ae0f36b1,AAPL:2024-01-05,AAPL,2024-01-05,cache_origin,20260818T130800804933Z_ae0f36b1,Aggressive Analyst,deepseek,deepseek-v4-flash,disabled,14544,2048,12496,1442,,15986,16.864232276000166
A2_no_global_pretraining_2024H1,20260818T204749061036Z_ae0f36b1,AAPL:2024-01-05,AAPL,2024-01-05,cache_origin,20260818T130800804933Z_ae0f36b1,Conservative Analyst,deepseek,deepseek-v4-flash,disabled,16245,3072,13173,1339,,17584,14.214313162000053
A2_no_global_pretraining_2024H1,20260818T204749061036Z_ae0f36b1,AAPL:2024-01-05,AAPL,2024-01-05,cache_origin,20260818T130800804933Z_ae0f36b1,Neutral Analyst,deepseek,deepseek-v4-flash,disabled,17314,4224,13090,1868,,19182,13.722919775000037
A2_no_global_pretraining_2024H1,20260818T204749061036Z_ae0f36b1,AAPL:2024-01-05,AAPL,2024-01-05,cache_origin,20260818T130800804933Z_ae0f36b1,Aggressive Analyst,deepseek,deepseek-v4-flash,disabled,19655,7808,11847,1218,,20873,10.048965110999916
A2_no_global_pretraining_2024H1,20260818T204749061036Z_ae0f36b1,AAPL:2024-01-05,AAPL,2024-01-05,cache_origin,20260818T130800804933Z_ae0f36b1,Conservative Analyst,deepseek,deepseek-v4-flash,disabled,20735,8832,11903,1337,,22072,8.605605216999948
A2_no_global_pretraining_2024H1,20260818T204749061036Z_ae0f36b1,AAPL:2024-01-05,AAPL,2024-01-05,cache_origin,20260818T130800804933Z_ae0f36b1,Neutral Analyst,deepseek,deepseek-v4-flash,disabled,21522,9984,11538,1875,,23397,12.215647875000059
A2_no_global_pretraining_2024H1,20260818T204749061036Z_ae0f36b1,AAPL:2024-01-05,AAPL,2024-01-05,cache_origin,20260818T130800804933Z_ae0f36b1,Portfolio Manager,deepseek,deepseek-v4-flash,disabled,15001,768,14233,793,,15794,6.553934776999995
A2_no_global_pretraining_2024H1,20260818T204749061036Z_ae0f36b1,AAPL:2024-01-12,AAPL,2024-01-12,cache_origin,20260818T130800804933Z_ae0f36b1,,deepseek,deepseek-v4-flash,disabled,843,0,843,96,,939,2.687376008000001
A2_no_global_pretraining_2024H1,20260818T204749061036Z_ae0f36b1,AAPL:2024-01-12,AAPL,2024-01-12,cache_origin,20260818T130800804933Z_ae0f36b1,Market Analyst,deepseek,deepseek-v4-flash,disabled,2395,2304,91,173,,2568,1.81368906900002
A2_no_global_pretraining_2024H1,20260818T204749061036Z_ae0f36b1,AAPL:2024-01-12,AAPL,2024-01-12,cache_origin,20260818T130800804933Z_ae0f36b1,Market Analyst,deepseek,deepseek-v4-flash,disabled,5146,2560,2586,1060,,6206,6.048718712999971
A2_no_global_pretraining_2024H1,20260818T204749061036Z_ae0f36b1,AAPL:2024-01-12,AAPL,2024-01-12,cache_origin,20260818T130800804933Z_ae0f36b1,Market Analyst,deepseek,deepseek-v4-flash,disabled,13556,6144,7412,2846,,16402,22.330368147000172
A2_no_global_pretraining_2024H1,20260818T204749061036Z_ae0f36b1,AAPL:2024-01-12,AAPL,2024-01-12,cache_origin,20260818T130800804933Z_ae0f36b1,Sentiment Analyst,deepseek,deepseek-v4-flash,disabled,2056,2048,8,1104,,3160,9.602214456999945
A2_no_global_pretraining_2024H1,20260818T204749061036Z_ae0f36b1,AAPL:2024-01-12,AAPL,2024-01-12,cache_origin,20260818T130800804933Z_ae0f36b1,News Analyst,deepseek,deepseek-v4-flash,disabled,2015,1920,95,606,,2621,3.6067384079999556
A2_no_global_pretraining_2024H1,20260818T204749061036Z_ae0f36b1,AAPL:2024-01-12,AAPL,2024-01-12,cache_origin,20260818T130800804933Z_ae0f36b1,News Analyst,deepseek,deepseek-v4-flash,disabled,3068,2944,124,424,,3492,2.706432636000045
A2_no_global_pretraining_2024H1,20260818T204749061036Z_ae0f36b1,AAPL:2024-01-12,AAPL,2024-01-12,cache_origin,20260818T130800804933Z_ae0f36b1,News Analyst,deepseek,deepseek-v4-flash,disabled,3785,3456,329,1022,,4807,7.944612645999996
A2_no_global_pretraining_2024H1,20260818T204749061036Z_ae0f36b1,AAPL:2024-01-12,AAPL,2024-01-12,cache_origin,20260818T130800804933Z_ae0f36b1,Fundamentals Analyst,deepseek,deepseek-v4-flash,disabled,2410,2304,106,322,,2732,2.418737968000187
A2_no_global_pretraining_2024H1,20260818T204749061036Z_ae0f36b1,AAPL:2024-01-12,AAPL,2024-01-12,cache_origin,20260818T130800804933Z_ae0f36b1,Fundamentals Analyst,deepseek,deepseek-v4-flash,disabled,2939,2816,123,261,,3200,1.9642411919999176
A2_no_global_pretraining_2024H1,20260818T204749061036Z_ae0f36b1,AAPL:2024-01-12,AAPL,2024-01-12,cache_origin,20260818T130800804933Z_ae0f36b1,Fundamentals Analyst,deepseek,deepseek-v4-flash,disabled,3356,3200,156,2015,,5371,18.074685402999876
A2_no_global_pretraining_2024H1,20260818T204749061036Z_ae0f36b1,AAPL:2024-01-12,AAPL,2024-01-12,cache_origin,20260818T130800804933Z_ae0f36b1,Bull Researcher,deepseek,deepseek-v4-flash,disabled,7159,256,6903,1001,,8160,10.878598551999858
A2_no_global_pretraining_2024H1,20260818T204749061036Z_ae0f36b1,AAPL:2024-01-12,AAPL,2024-01-12,cache_origin,20260818T130800804933Z_ae0f36b1,Bear Researcher,deepseek,deepseek-v4-flash,disabled,9180,256,8924,1950,,11130,22.47366646500018
A2_no_global_pretraining_2024H1,20260818T204749061036Z_ae0f36b1,AAPL:2024-01-12,AAPL,2024-01-12,cache_origin,20260818T130800804933Z_ae0f36b1,Bull Researcher,deepseek,deepseek-v4-flash,disabled,12070,7040,5030,2303,,14373,24.411618269999963
A2_no_global_pretraining_2024H1,20260818T204749061036Z_ae0f36b1,AAPL:2024-01-12,AAPL,2024-01-12,cache_origin,20260818T130800804933Z_ae0f36b1,Bear Researcher,deepseek,deepseek-v4-flash,disabled,14742,2304,12438,2486,,17228,24.271533151000085
A2_no_global_pretraining_2024H1,20260818T204749061036Z_ae0f36b1,AAPL:2024-01-12,AAPL,2024-01-12,cache_origin,20260818T130800804933Z_ae0f36b1,Bull Researcher,deepseek,deepseek-v4-flash,disabled,17402,7040,10362,2470,,19872,16.533998212000142
A2_no_global_pretraining_2024H1,20260818T204749061036Z_ae0f36b1,AAPL:2024-01-12,AAPL,2024-01-12,cache_origin,20260818T130800804933Z_ae0f36b1,Bear Researcher,deepseek,deepseek-v4-flash,disabled,19872,8064,11808,2595,,22467,16.72002676000011
A2_no_global_pretraining_2024H1,20260818T204749061036Z_ae0f36b1,AAPL:2024-01-12,AAPL,2024-01-12,cache_origin,20260818T130800804933Z_ae0f36b1,Research Manager,deepseek,deepseek-v4-flash,disabled,13579,640,12939,974,,14553,9.556031959000165
A2_no_global_pretraining_2024H1,20260818T204749061036Z_ae0f36b1,AAPL:2024-01-12,AAPL,2024-01-12,cache_origin,20260818T130800804933Z_ae0f36b1,Trader,deepseek,deepseek-v4-flash,disabled,1731,640,1091,795,,2526,6.059194726999976
A2_no_global_pretraining_2024H1,20260818T204749061036Z_ae0f36b1,AAPL:2024-01-12,AAPL,2024-01-12,cache_origin,20260818T130800804933Z_ae0f36b1,Aggressive Analyst,deepseek,deepseek-v4-flash,disabled,7582,256,7326,1811,,9393,19.738287386000138
